GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P009001,P009001.2000,P009002,P009002.2000,P009003,P009003.2000,P009004,P009004.2000,P009005,P009005.2000,P009006,P009006.2000,P009007,P009007.2000,P009008,P009008.2000,P009009,P009009.2000,P009010,P009010.2000,P009011,P009011.2000,P009012,P009012.2000,P009013,P009013.2000,P009014,P009014.2000,P009015,P009015.2000,P009016,P009016.2000,P009017,P009017.2000,P009018,P009018.2000,P009019,P009019.2000,P009020,P009020.2000,P009021,P009021.2000,P009022,P009022.2000,P009023,P009023.2000,P009024,P009024.2000,P009025,P009025.2000,P009026,P009026.2000,P009027,P009027.2000,P009028,P009028.2000,P009029,P009029.2000,P009030,P009030.2000,P009031,P009031.2000,P009032,P009032.2000,P009033,P009033.2000,P009034,P009034.2000,P009035,P009035.2000,P009036,P009036.2000,P009037,P009037.2000,P009038,P009038.2000,P009039,P009039.2000,P009040,P009040.2000,P009041,P009041.2000,P009042,P009042.2000,P009043,P009043.2000,P009044,P009044.2000,P009045,P009045.2000,P009046,P009046.2000,P009047,P009047.2000,P009048,P009048.2000,P009049,P009049.2000,P009050,P009050.2000,P009051,P009051.2000,P009052,P009052.2000,P009053,P009053.2000,P009054,P009054.2000,P009055,P009055.2000,P009056,P009056.2000,P009057,P009057.2000,P009058,P009058.2000,P009059,P009059.2000,P009060,P009060.2000,P009061,P009061.2000,P009062,P009062.2000,P009063,P009063.2000,P009064,P009064.2000,P009065,P009065.2000,P009066,P009066.2000,P009067,P009067.2000,P009068,P009068.2000,P009069,P009069.2000,P009070,P009070.2000,P009071,P009071.2000,P009072,P009072.2000,P009073,P009073.2000
17115001100,140,17,115,19500,999,,,Census Tract 11,3502,1816,3791,1851,3502,3791,60,40,3442,3751,3356,3704,2862,3448,455,243,4,0,31,12,1,1,3,0,86,47,84,46,61,18,13,9,8,10,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115001300,140,17,115,19500,999,,,Census Tract 13,2265,1042,2450,1033,2265,2450,17,25,2248,2425,2225,2411,2117,2301,73,69,3,4,25,37,0,0,7,0,23,14,22,14,13,6,4,2,5,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115001500,140,17,115,19500,999,,,Census Tract 15,4104,1943,4379,1857,4104,4379,55,23,4049,4356,3945,4314,3606,4028,310,258,7,7,20,18,0,1,2,2,104,42,102,41,68,32,13,7,12,1,1,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115001600,140,17,115,19500,999,,,Census Tract 16,2407,761,3260,837,2407,3260,75,49,2332,3211,2286,3163,1873,2702,376,414,5,6,8,28,2,5,22,8,46,48,45,42,20,27,5,5,4,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115001801,140,17,115,19500,999,,,Census Tract 18.01,2249,1008,2386,992,2249,2386,36,20,2213,2366,2187,2346,1803,2134,357,201,3,4,14,5,0,0,10,2,26,20,24,19,13,8,6,3,2,3,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002100,140,17,115,19500,999,,,Census Tract 21,1550,763,2525,1300,1550,2525,97,76,1453,2449,1402,2407,1208,2225,185,172,8,7,1,2,0,0,0,0,51,42,50,36,36,24,13,10,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002300,140,17,115,19500,999,,,Census Tract 23,2978,1258,2695,1047,2978,2695,37,12,2941,2683,2922,2668,2876,2634,25,14,1,9,18,11,0,0,2,0,19,15,18,15,4,6,10,7,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002401,140,17,115,19500,999,,,Census Tract 24.01,2608,1220,2735,1180,2608,2735,41,34,2567,2701,2521,2687,2362,2593,113,46,1,4,44,44,0,0,1,0,46,14,44,14,24,4,6,4,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002402,140,17,115,19500,999,,,Census Tract 24.02,5216,2451,5220,2227,5216,5220,55,24,5161,5196,5098,5155,4887,4966,140,131,11,10,53,37,3,6,4,5,63,41,60,39,30,15,15,8,8,9,3,0,3,4,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002500,140,17,115,19500,999,,,Census Tract 25,7131,2878,6419,2480,7131,6419,80,21,7051,6398,6966,6351,6856,6282,40,15,10,10,58,44,2,0,0,0,85,47,81,38,34,7,22,14,25,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,3,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002602,140,17,115,19500,999,,,Census Tract 26.02,1985,874,2048,827,1985,2048,14,10,1971,2038,1950,2026,1942,2019,3,6,4,1,0,0,1,0,0,0,21,12,19,12,7,1,12,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002902,140,17,115,19500,999,,,Census Tract 29.02,4576,2189,5207,2043,4576,5207,80,70,4496,5137,4394,5083,3775,4318,468,678,9,3,132,80,0,0,10,4,102,54,101,50,58,25,18,1,18,14,0,1,0,3,0,4,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,0,0,0,1,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002903,140,17,115,19500,999,,,Census Tract 29.03,4616,2315,4175,2324,4616,4175,263,96,4353,4079,4226,4015,3050,3351,988,577,5,6,180,75,0,0,3,6,127,64,115,60,90,39,9,10,8,4,1,2,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,12,4,8,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115002904,140,17,115,19500,999,,,Census Tract 29.04,5349,2470,5256,2335,5349,5256,97,40,5252,5216,5149,5173,4662,4871,424,251,9,2,49,47,0,0,5,2,103,43,96,40,61,25,15,5,13,2,3,1,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115003000,140,17,115,19500,999,,,Census Tract 30,3550,1484,3441,1447,3550,3441,61,19,3489,3421,3448,3402,3396,3387,24,3,11,3,14,4,1,0,2,1,41,18,41,18,11,1,18,4,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117956500,140,17,117,41180,476,,,Census Tract 9565,2652,1210,2771,1207,2652,2771,9,10,2643,2761,2622,2734,2600,2707,16,23,2,2,1,1,0,0,3,1,21,27,20,27,4,1,14,23,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117956700,140,17,117,41180,476,,,Census Tract 9567,4326,1817,4328,1773,4326,4328,28,20,4298,4308,4269,4279,4071,4081,166,188,18,6,8,3,1,1,5,0,29,29,27,28,6,4,19,19,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117956800,140,17,117,41180,476,,,Census Tract 9568,2742,1304,2845,1276,2742,2845,17,12,2725,2833,2703,2809,2691,2790,4,5,1,11,5,1,1,0,1,2,22,24,22,24,7,0,12,7,3,3,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117956900,140,17,117,41180,476,,,Census Tract 9569,3754,1705,3828,1721,3754,3828,44,30,3710,3798,3671,3772,3646,3745,5,12,13,8,7,4,0,3,0,0,39,26,37,26,11,5,20,14,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117957000,140,17,117,41180,476,,,Census Tract 9570,3769,1760,3695,1742,3769,3695,31,25,3738,3670,3697,3637,3668,3609,9,11,7,7,10,3,0,0,3,7,41,33,37,28,7,6,21,11,8,2,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117957200,140,17,117,41180,476,,,Census Tract 9572,4959,2232,5060,2164,4959,5060,34,37,4925,5023,4871,5004,4817,4972,14,7,13,8,22,16,3,1,2,0,54,19,53,19,20,2,15,7,18,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400101,140,17,119,41180,476,,,Census Tract 4001.01,2703,1278,2737,1283,2703,2737,107,62,2596,2675,2555,2651,2444,2586,81,18,9,11,15,33,5,0,1,3,41,24,31,24,12,3,16,10,2,7,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400102,140,17,119,41180,476,,,Census Tract 4001.02,5603,2484,6179,2919,5603,6179,302,198,5301,5981,5192,5892,4638,5715,510,118,17,26,16,22,1,0,10,11,109,89,98,86,43,21,35,38,12,10,0,4,2,10,2,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,10,3,4,0,3,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400200,140,17,119,41180,476,,,Census Tract 4002,4327,1947,5202,2266,4327,5202,357,279,3970,4923,3902,4841,3527,4415,344,371,10,31,16,18,1,4,4,2,68,82,65,78,43,12,15,44,2,8,0,2,1,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400700,140,17,119,41180,476,,,Census Tract 4007,1890,916,2528,1154,1890,2528,32,19,1858,2509,1834,2495,61,136,1768,2352,3,6,2,1,0,0,0,0,24,14,18,12,15,6,0,1,0,0,0,0,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400802,140,17,119,41180,476,,,Census Tract 4008.02,6188,2885,6497,2842,6188,6497,327,132,5861,6365,5757,6304,5494,6225,215,34,14,18,26,23,3,3,5,1,104,61,98,58,45,11,25,33,18,10,5,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400903,140,17,119,41180,476,,,Census Tract 4009.03,5323,2268,5052,2249,5323,5052,574,181,4749,4871,4647,4826,4074,4221,523,561,6,24,40,17,2,3,2,0,102,45,86,38,30,12,18,14,23,2,2,5,9,4,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,3,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400904,140,17,119,41180,476,,,Census Tract 4009.04,3364,1509,3724,1556,3364,3724,109,63,3255,3661,3228,3639,3168,3593,32,16,8,14,19,12,0,1,1,3,27,22,26,21,5,2,9,11,11,5,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400951,140,17,119,41180,476,,,Census Tract 4009.51,4966,2248,4701,1958,4966,4701,113,56,4853,4645,4793,4602,4619,4536,136,34,9,5,27,24,0,0,2,3,60,43,58,43,32,10,12,9,9,8,4,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119400952,140,17,119,41180,476,,,Census Tract 4009.52,3335,1424,3823,1561,3335,3823,235,71,3100,3752,3053,3711,2746,3240,263,430,15,18,25,21,0,0,4,2,47,41,46,40,25,20,11,9,7,3,0,2,1,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119401000,140,17,119,41180,476,,,Census Tract 4010,2583,1226,2792,1279,2583,2792,27,25,2556,2767,2533,2751,2485,2738,16,4,8,4,21,4,3,1,0,0,23,16,22,15,13,5,6,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119401100,140,17,119,41180,476,,,Census Tract 4011,6505,3013,7075,3163,6505,7075,129,86,6376,6989,6305,6935,6177,6847,90,39,16,15,19,26,1,0,2,8,71,54,69,49,37,4,15,21,10,17,0,1,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,2,5,1,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119401701,140,17,119,41180,476,,,Census Tract 4017.01,2570,1059,3034,1161,2570,3034,58,35,2512,2999,2449,2951,2199,2726,220,205,6,6,17,5,7,3,0,6,63,48,56,45,42,29,5,10,6,3,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119401721,140,17,119,41180,476,,,Census Tract 4017.21,5797,2388,5791,2272,5797,5791,89,64,5708,5727,5645,5709,5578,5654,29,17,4,11,24,25,4,0,6,2,63,18,55,15,22,9,23,3,7,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119401722,140,17,119,41180,476,,,Census Tract 4017.22,2684,1256,2642,1137,2684,2642,68,26,2616,2616,2606,2610,2572,2584,20,13,7,2,4,11,0,0,3,0,10,6,9,5,3,0,5,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119401800,140,17,119,41180,476,,,Census Tract 4018,6033,2669,6527,2755,6033,6527,112,50,5921,6477,5872,6448,5789,6381,44,33,9,13,25,20,1,0,4,1,49,29,48,27,24,6,7,9,10,3,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119401901,140,17,119,41180,476,,,Census Tract 4019.01,1841,763,1524,619,1841,1524,19,5,1822,1519,1803,1514,1763,1503,21,2,1,3,15,5,0,0,3,0,19,4,19,4,5,2,0,1,7,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119401903,140,17,119,41180,476,,,Census Tract 4019.03,4488,1874,4404,1807,4488,4404,148,52,4340,4351,4292,4319,4183,4258,63,33,14,11,31,11,0,1,1,2,48,32,47,32,17,3,16,15,10,4,0,0,1,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
