GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
17179021802,140,17,179,37900,426,,,Census Tract 218.02,2151,994,2273,983,2151,2273
17179021900,140,17,179,37900,426,,,Census Tract 219,4677,1945,4909,1909,4677,4909
17179022000,140,17,179,37900,426,,,Census Tract 220,4354,1833,4408,1706,4354,4408
17179022200,140,17,179,37900,426,,,Census Tract 222,5036,2116,4237,1819,5036,4237
17179022300,140,17,179,37900,426,,,Census Tract 223,5095,2068,3613,1424,5095,3613
17179022400,140,17,179,37900,426,,,Census Tract 224,4886,2097,4858,1993,4886,4858
17181950100,140,17,181,99999,999,,,Census Tract 9501,4259,1859,4097,1693,4259,4097
17181950200,140,17,181,99999,999,,,Census Tract 9502,2592,1199,2673,1174,2592,2673
17181950300,140,17,181,99999,999,,,Census Tract 9503,2077,909,2114,899,2077,2114
17181950400,140,17,181,99999,999,,,Census Tract 9504,5110,2334,5597,2533,5110,5597
17181950500,140,17,181,99999,999,,,Census Tract 9505,3770,1623,3812,1595,3770,3812
17183000300,140,17,183,19180,999,,,Census Tract 3,2289,961,2326,1006,2289,2326
17183000400,140,17,183,19180,999,,,Census Tract 4,3550,1446,3437,1464,3550,3437
17183000500,140,17,183,19180,999,,,Census Tract 5,3962,1801,3828,1663,3962,3828
17183000600,140,17,183,19180,999,,,Census Tract 6,2747,1318,3077,1400,2747,3077
17183000900,140,17,183,19180,999,,,Census Tract 9,2611,1272,2801,1343,2611,2801
17183010100,140,17,183,19180,999,,,Census Tract 101,3306,1497,3505,1562,3306,3505
17183010200,140,17,183,19180,999,,,Census Tract 102,5445,2562,5992,2531,5445,5992
17183010300,140,17,183,19180,999,,,Census Tract 103,4810,2016,4709,1858,4810,4709
17183010400,140,17,183,19180,999,,,Census Tract 104,2281,934,2326,903,2281,2326
17183010600,140,17,183,19180,999,,,Census Tract 106,4225,1965,4296,2010,4225,4296
17183010701,140,17,183,19180,999,,,Census Tract 107.01,3186,1433,3442,1531,3186,3442
17183010702,140,17,183,19180,999,,,Census Tract 107.02,3069,1319,2936,1209,3069,2936
17183010800,140,17,183,19180,999,,,Census Tract 108,3532,1533,3454,1441,3532,3454
17183011000,140,17,183,19180,999,,,Census Tract 110,4178,1841,4328,1859,4178,4328
17183011100,140,17,183,19180,999,,,Census Tract 111,2712,1168,2638,1110,2712,2638
17183011200,140,17,183,19180,999,,,Census Tract 112,6246,1906,6323,1929,6246,6323
17185957200,140,17,185,99999,999,,,Census Tract 9572,3921,1790,4199,1807,3921,4199
17185957300,140,17,185,99999,999,,,Census Tract 9573,3000,1467,3042,1368,3000,3042
17187870300,140,17,187,23660,999,,,Census Tract 8703,2706,1210,2964,1219,2706,2964
17187870400,140,17,187,23660,999,,,Census Tract 8704,5032,1995,5146,2003,5032,5146
17187870500,140,17,187,23660,999,,,Census Tract 8705,5078,2097,5290,2223,5078,5290
17189950100,140,17,189,99999,999,,,Census Tract 9501,3335,1480,3647,1505,3335,3647
17189950200,140,17,189,99999,999,,,Census Tract 9502,3795,1709,3861,1622,3795,3861
17189950300,140,17,189,99999,999,,,Census Tract 9503,3355,1488,3236,1456,3355,3236
17189950400,140,17,189,99999,999,,,Census Tract 9504,4231,1857,4404,1802,4231,4404
17191955000,140,17,191,99999,999,,,Census Tract 9550,4360,1943,4299,1928,4360,4299
17191955100,140,17,191,99999,999,,,Census Tract 9551,2886,1464,2971,1505,2886,2971
17191955300,140,17,191,99999,999,,,Census Tract 9553,3108,1415,3205,1441,3108,3205
17193958000,140,17,193,99999,999,,,Census Tract 9580,2588,1230,2838,1383,2588,2838
17193958100,140,17,193,99999,999,,,Census Tract 9581,3204,1589,3152,1550,3204,3152
17193958200,140,17,193,99999,999,,,Census Tract 9582,2880,1413,3137,1458,2880,3137
17193958300,140,17,193,99999,999,,,Census Tract 9583,2677,1300,2973,1387,2677,2973
17193958400,140,17,193,99999,999,,,Census Tract 9584,3316,1649,3270,1614,3316,3270
17195000100,140,17,195,44580,999,,,Census Tract 1,3785,1559,4015,1521,3785,4015
17195000200,140,17,195,44580,999,,,Census Tract 2,2994,1341,3234,1286,2994,3234
17195000300,140,17,195,44580,999,,,Census Tract 3,3419,1465,3575,1511,3419,3575
17195000400,140,17,195,44580,999,,,Census Tract 4,3293,1479,3284,1335,3293,3284
17195000500,140,17,195,44580,999,,,Census Tract 5,3480,1700,3891,1675,3480,3891
17195000700,140,17,195,44580,999,,,Census Tract 7,2843,1254,2848,1191,2843,2848
17195000900,140,17,195,44580,999,,,Census Tract 9,3516,1641,3471,1407,3516,3471
17195001200,140,17,195,44580,999,,,Census Tract 12,3984,1733,4185,1757,3984,4185
17195001300,140,17,195,44580,999,,,Census Tract 13,2474,1238,2563,1227,2474,2563
17195001400,140,17,195,44580,999,,,Census Tract 14,2334,1023,2238,954,2334,2238
17195001500,140,17,195,44580,999,,,Census Tract 15,3402,1543,3726,1575,3402,3726
17195001600,140,17,195,44580,999,,,Census Tract 16,2747,1275,2926,1327,2747,2926
17195001700,140,17,195,44580,999,,,Census Tract 17,3269,1495,3396,1432,3269,3396
17195001800,140,17,195,44580,999,,,Census Tract 18,2196,835,2045,751,2196,2045
17197880105,140,17,197,16980,176,,,Census Tract 8801.05,7907,2358,5387,1688,7907,5387
17197880106,140,17,197,16980,176,,,Census Tract 8801.06,4508,1438,4438,1407,4508,4438
17197880107,140,17,197,16980,176,,,Census Tract 8801.07,5070,1683,5041,1628,5070,5041
17197880109,140,17,197,16980,176,,,Census Tract 8801.09,5469,1840,5602,1792,5469,5602
17197880111,140,17,197,16980,176,,,Census Tract 8801.11,3742,1150,3288,947,3742,3288
17197880112,140,17,197,16980,176,,,Census Tract 8801.12,2129,641,1989,585,2129,1989
17197880113,140,17,197,16980,176,,,Census Tract 8801.13,3811,1032,3924,1029,3811,3924
17197880114,140,17,197,16980,176,,,Census Tract 8801.14,3107,1081,2937,1079,3107,2937
17197880115,140,17,197,16980,176,,,Census Tract 8801.15,3176,1122,3002,1120,3176,3002
17197880116,140,17,197,16980,176,,,Census Tract 8801.16,2912,1002,2852,916,2912,2852
17197880117,140,17,197,16980,176,,,Census Tract 8801.17,3365,1441,3297,1317,3365,3297
17197880118,140,17,197,16980,176,,,Census Tract 8801.18,4734,1461,4985,1389,4734,4985
17197880119,140,17,197,16980,176,,,Census Tract 8801.19,4333,1504,4562,1430,4333,4562
17197880120,140,17,197,16980,176,,,Census Tract 8801.20,9798,3096,4644,1530,9798,4644
17197880121,140,17,197,16980,176,,,Census Tract 8801.21,9463,2707,4486,1338,9463,4486
17197880202,140,17,197,16980,176,,,Census Tract 8802.02,4356,1545,4188,1485,4356,4188
17197880203,140,17,197,16980,176,,,Census Tract 8802.03,3939,1321,2829,1030,3939,2829
17197880204,140,17,197,16980,176,,,Census Tract 8802.04,5974,2439,4290,1903,5974,4290
17197880304,140,17,197,16980,176,,,Census Tract 8803.04,5387,1610,5857,1592,5387,5857
17197880306,140,17,197,16980,176,,,Census Tract 8803.06,7894,2238,3732,1099,7894,3732
17197880307,140,17,197,16980,176,,,Census Tract 8803.07,6075,2318,2874,1138,6075,2874
17197880308,140,17,197,16980,176,,,Census Tract 8803.08,8019,2367,3793,1162,8019,3793
17197880309,140,17,197,16980,176,,,Census Tract 8803.09,5340,1511,2526,742,5340,2526
17197880310,140,17,197,16980,176,,,Census Tract 8803.10,11485,3547,5431,1742,11485,5431
17197880313,140,17,197,16980,176,,,Census Tract 8803.13,11610,3703,5489,1818,11610,5489
17197880314,140,17,197,16980,176,,,Census Tract 8803.14,6894,1963,3259,963,6894,3259
17197880404,140,17,197,16980,176,,,Census Tract 8804.04,11036,3721,4753,1716,11036,4753
17197880408,140,17,197,16980,176,,,Census Tract 8804.08,5103,1567,3227,1096,5103,3227
17197880410,140,17,197,16980,176,,,Census Tract 8804.10,8609,2453,5443,1717,8609,5443
17197880411,140,17,197,16980,176,,,Census Tract 8804.11,3435,1276,2172,893,3435,2172
17197880412,140,17,197,16980,176,,,Census Tract 8804.12,4302,1478,2991,1005,4302,2991
17197880414,140,17,197,16980,176,,,Census Tract 8804.14,4348,1543,3023,1049,4348,3023
17197880415,140,17,197,16980,176,,,Census Tract 8804.15,7311,2485,5084,1690,7311,5084
17197880416,140,17,197,16980,176,,,Census Tract 8804.16,3122,1073,1639,602,3122,1639
17197880417,140,17,197,16980,176,,,Census Tract 8804.17,2590,1047,1360,588,2590,1360
17197880418,140,17,197,16980,176,,,Census Tract 8804.18,5374,1473,2823,827,5374,2823
17197880420,140,17,197,16980,176,,,Census Tract 8804.20,10373,2849,5448,1599,10373,5448
17197880421,140,17,197,16980,176,,,Census Tract 8804.21,5732,1826,3011,1025,5732,3011
17197880502,140,17,197,16980,176,,,Census Tract 8805.02,5075,1843,5259,1796,5075,5259
17197880503,140,17,197,16980,176,,,Census Tract 8805.03,4368,2126,2400,1291,4368,2400
17197880507,140,17,197,16980,176,,,Census Tract 8805.07,7057,2299,3878,1397,7057,3878
17197880601,140,17,197,16980,176,,,Census Tract 8806.01,3104,1205,3122,1158,3104,3122
17197880602,140,17,197,16980,176,,,Census Tract 8806.02,3542,1636,3564,1573,3542,3564
17197880701,140,17,197,16980,176,,,Census Tract 8807.01,4344,1882,3459,1354,4344,3459
17197880702,140,17,197,16980,176,,,Census Tract 8807.02,2795,1045,2225,751,2795,2225
17197880901,140,17,197,16980,176,,,Census Tract 8809.01,6240,2681,4202,1753,6240,4202
17197880903,140,17,197,16980,176,,,Census Tract 8809.03,2682,1449,1806,947,2682,1806
17197880905,140,17,197,16980,176,,,Census Tract 8809.05,2697,1076,1816,703,2697,1816
17197881001,140,17,197,16980,176,,,Census Tract 8810.01,5052,1816,4923,1649,5052,4923
17197881002,140,17,197,16980,176,,,Census Tract 8810.02,5231,1841,4865,1477,5231,4865
17197881005,140,17,197,16980,176,,,Census Tract 8810.05,3606,1246,3807,1145,3606,3807
17197881007,140,17,197,16980,176,,,Census Tract 8810.07,5478,1785,2424,824,5478,2424
17197881009,140,17,197,16980,176,,,Census Tract 8810.09,7101,2393,3142,1105,7101,3142
17197881010,140,17,197,16980,176,,,Census Tract 8810.10,3750,1298,1659,599,3750,1659
17197881011,140,17,197,16980,176,,,Census Tract 8810.11,3389,1181,3098,974,3389,3098
17197881105,140,17,197,16980,176,,,Census Tract 8811.05,6153,2040,4116,1322,6153,4116
17197881107,140,17,197,16980,176,,,Census Tract 8811.07,3143,1192,2085,789,3143,2085
17197881108,140,17,197,16980,176,,,Census Tract 8811.08,6657,2216,4543,1518,6657,4543
17197881109,140,17,197,16980,176,,,Census Tract 8811.09,4361,1446,3151,1060,4361,3151
17197881111,140,17,197,16980,176,,,Census Tract 8811.11,3173,1289,2293,944,3173,2293
17197881112,140,17,197,16980,176,,,Census Tract 8811.12,5113,1684,3695,1234,5113,3695
17197881113,140,17,197,16980,176,,,Census Tract 8811.13,3719,1219,3144,989,3719,3144
17197881115,140,17,197,16980,176,,,Census Tract 8811.15,4027,1381,3404,1120,4027,3404
17197881116,140,17,197,16980,176,,,Census Tract 8811.16,3924,1254,3316,1017,3924,3316
17197881200,140,17,197,16980,176,,,Census Tract 8812,4837,1628,4790,1569,4837,4790
17197881301,140,17,197,16980,176,,,Census Tract 8813.01,3404,926,4488,942,3404,4488
17197881401,140,17,197,16980,176,,,Census Tract 8814.01,3259,1267,2934,1213,3259,2934
17197881500,140,17,197,16980,176,,,Census Tract 8815,3284,1252,2990,1221,3284,2990
17197881601,140,17,197,16980,176,,,Census Tract 8816.01,1800,837,1560,778,1800,1560
17197881603,140,17,197,16980,176,,,Census Tract 8816.03,3301,1441,2860,1340,3301,2860
17197881604,140,17,197,16980,176,,,Census Tract 8816.04,2586,1194,2240,1111,2586,2240
17197881700,140,17,197,16980,176,,,Census Tract 8817,3421,1461,3355,1472,3421,3355
17197881800,140,17,197,16980,176,,,Census Tract 8818,4049,1465,4061,1499,4049,4061
17197881900,140,17,197,16980,176,,,Census Tract 8819,3896,1649,3792,1674,3896,3792
17197882000,140,17,197,16980,176,,,Census Tract 8820,3472,1153,3056,1060,3472,3056
17197882100,140,17,197,16980,176,,,Census Tract 8821,2929,749,3229,763,2929,3229
17197882200,140,17,197,16980,176,,,Census Tract 8822,4624,1479,4486,1544,4624,4486
17197882300,140,17,197,16980,176,,,Census Tract 8823,4259,1682,4148,1693,4259,4148
17197882400,140,17,197,16980,176,,,Census Tract 8824,3541,1071,3622,1091,3541,3622
17197882500,140,17,197,16980,176,,,Census Tract 8825,2370,814,2526,826,2370,2526
17197882602,140,17,197,16980,176,,,Census Tract 8826.02,2931,966,2722,977,2931,2722
17197882701,140,17,197,16980,176,,,Census Tract 8827.01,2380,952,2299,971,2380,2299
17197882702,140,17,197,16980,176,,,Census Tract 8827.02,3075,1175,2970,1199,3075,2970
17197882801,140,17,197,16980,176,,,Census Tract 8828.01,2633,1272,2525,1252,2633,2525
17197882802,140,17,197,16980,176,,,Census Tract 8828.02,3033,1200,2908,1181,3033,2908
17197882900,140,17,197,16980,176,,,Census Tract 8829,2361,1017,2284,994,2361,2284
17197883000,140,17,197,16980,176,,,Census Tract 8830,3697,1336,4106,1343,3697,4106
17197883100,140,17,197,16980,176,,,Census Tract 8831,4247,1622,4439,1657,4247,4439
17197883206,140,17,197,16980,176,,,Census Tract 8832.06,4396,1830,3985,1600,4396,3985
17197883208,140,17,197,16980,176,,,Census Tract 8832.08,3106,1457,2818,1209,3106,2818
17197883209,140,17,197,16980,176,,,Census Tract 8832.09,3090,1174,2804,974,3090,2804
17197883210,140,17,197,16980,176,,,Census Tract 8832.10,2654,1394,1996,931,2654,1996
17197883211,140,17,197,16980,176,,,Census Tract 8832.11,6193,2353,4657,1573,6193,4657
17197883212,140,17,197,16980,176,,,Census Tract 8832.12,5393,1840,2954,914,5393,2954
17197883213,140,17,197,16980,176,,,Census Tract 8832.13,5519,2182,3024,1083,5519,3024
17197883215,140,17,197,16980,176,,,Census Tract 8832.15,10210,3234,3739,1211,10210,3739
17197883216,140,17,197,16980,176,,,Census Tract 8832.16,3025,1064,1107,398,3025,1107
17197883303,140,17,197,16980,176,,,Census Tract 8833.03,3705,1307,8040,2871,3705,8040
17197883305,140,17,197,16980,176,,,Census Tract 8833.05,2982,987,2414,765,2982,2414
17197883306,140,17,197,16980,176,,,Census Tract 8833.06,3635,1192,2943,923,3635,2943
17197883307,140,17,197,16980,176,,,Census Tract 8833.07,4100,1610,3476,1290,4100,3476
17197883401,140,17,197,16980,176,,,Census Tract 8834.01,4160,1751,4063,1653,4160,4063
17197883504,140,17,197,16980,176,,,Census Tract 8835.04,5185,2188,3774,1440,5185,3774
17197883505,140,17,197,16980,176,,,Census Tract 8835.05,7889,2654,5896,1880,7889,5896
17197883507,140,17,197,16980,176,,,Census Tract 8835.07,4010,1362,2476,803,4010,2476
17197883513,140,17,197,16980,176,,,Census Tract 8835.13,5349,1647,3414,1033,5349,3414
17197883514,140,17,197,16980,176,,,Census Tract 8835.14,7252,2342,4628,1468,7252,4628
17197883516,140,17,197,16980,176,,,Census Tract 8835.16,6858,2089,3967,1229,6858,3967
17197883517,140,17,197,16980,176,,,Census Tract 8835.17,3343,1298,3000,1055,3343,3000
17197883519,140,17,197,16980,176,,,Census Tract 8835.19,5178,2000,4646,1625,5178,4646
17197883522,140,17,197,16980,176,,,Census Tract 8835.22,3321,1182,2980,960,3321,2980
17197883602,140,17,197,16980,176,,,Census Tract 8836.02,5619,2353,4098,1690,5619,4098
17197883605,140,17,197,16980,176,,,Census Tract 8836.05,3082,1271,2765,1055,3082,2765
17197883606,140,17,197,16980,176,,,Census Tract 8836.06,3995,1298,3786,1124,3995,3786
17197883700,140,17,197,16980,176,,,Census Tract 8837,3144,1395,3293,1413,3144,3293
17197883804,140,17,197,16980,176,,,Census Tract 8838.04,2853,1101,2559,983,2853,2559
17197883806,140,17,197,16980,176,,,Census Tract 8838.06,3412,1302,3548,1217,3412,3548
17197883809,140,17,197,16980,176,,,Census Tract 8838.09,2978,1405,2901,1244,2978,2901
17197883810,140,17,197,16980,176,,,Census Tract 8838.10,3740,1461,3572,1263,3740,3572
17197883811,140,17,197,16980,176,,,Census Tract 8838.11,3139,1355,2998,1171,3139,2998
17197883902,140,17,197,16980,176,,,Census Tract 8839.02,6263,2404,3948,1505,6263,3948
17197883904,140,17,197,16980,176,,,Census Tract 8839.04,4431,1728,3902,1458,4431,3902
17197884003,140,17,197,16980,176,,,Census Tract 8840.03,4566,1749,3981,1405,4566,3981
17197884004,140,17,197,16980,176,,,Census Tract 8840.04,2382,1510,2080,1214,2382,2080
17197884005,140,17,197,16980,176,,,Census Tract 8840.05,1430,612,1558,570,1430,1558
17197884101,140,17,197,16980,176,,,Census Tract 8841.01,4166,1330,2289,808,4166,2289
17197884103,140,17,197,16980,176,,,Census Tract 8841.03,2776,947,1722,346,2776,1722
17197980000,140,17,197,16980,176,,,Census Tract 9800,0,1,0,0,0,0
17199020201,140,17,199,32060,166,,,Census Tract 202.01,5611,2638,5126,2464,5611,5126
17199020300,140,17,199,32060,166,,,Census Tract 203,4808,2100,4038,1703,4808,4038
17199020400,140,17,199,32060,166,,,Census Tract 204,3780,1908,3977,1943,3780,3977
17199020500,140,17,199,32060,166,,,Census Tract 205,3540,1610,2916,1384,3540,2916
17199020600,140,17,199,32060,166,,,Census Tract 206,3813,1597,3502,1484,3813,3502
17199020700,140,17,199,32060,166,,,Census Tract 207,5033,2330,5074,2385,5033,5074
17199020800,140,17,199,32060,166,,,Census Tract 208,6744,3009,6434,2664,6744,6434
17199021000,140,17,199,32060,166,,,Census Tract 210,5301,2736,4801,2414,5301,4801
17199021200,140,17,199,32060,166,,,Census Tract 212,4547,2150,4469,2056,4547,4469
17201000101,140,17,201,40420,466,,,Census Tract 1.01,5244,2177,5475,2143,5244,5475
17201000103,140,17,201,40420,466,,,Census Tract 1.03,2831,1259,2970,1261,2831,2970
17201000104,140,17,201,40420,466,,,Census Tract 1.04,2788,1136,2923,1123,2788,2923
17201000105,140,17,201,40420,466,,,Census Tract 1.05,4442,1674,4035,1501,4442,4035
17201000200,140,17,201,40420,466,,,Census Tract 2,3293,1510,3259,1481,3293,3259
17201000300,140,17,201,40420,466,,,Census Tract 3,4116,1846,4192,1861,4116,4192
17201000401,140,17,201,40420,466,,,Census Tract 4.01,2141,910,2278,907,2141,2278
17201000402,140,17,201,40420,466,,,Census Tract 4.02,2914,1322,3068,1318,2914,3068
17201000403,140,17,201,40420,466,,,Census Tract 4.03,4282,1981,4346,1758,4282,4346
17201000501,140,17,201,40420,466,,,Census Tract 5.01,4773,2140,4708,2031,4773,4708
17201000502,140,17,201,40420,466,,,Census Tract 5.02,3556,1547,3691,1443,3556,3691
17201000504,140,17,201,40420,466,,,Census Tract 5.04,7058,2978,7018,2832,7058,7018
17201000506,140,17,201,40420,466,,,Census Tract 5.06,3987,1684,4274,1675,3987,4274
17201000510,140,17,201,40420,466,,,Census Tract 5.10,3329,1357,3102,1184,3329,3102
17201000511,140,17,201,40420,466,,,Census Tract 5.11,2535,1089,2464,999,2535,2464
17201000512,140,17,201,40420,466,,,Census Tract 5.12,5203,2647,3514,1553,5203,3514
17201000513,140,17,201,40420,466,,,Census Tract 5.13,3988,1762,3518,1436,3988,3518
17201000514,140,17,201,40420,466,,,Census Tract 5.14,3420,1522,3117,1207,3420,3117
17201000600,140,17,201,40420,466,,,Census Tract 6,4220,1881,4256,1859,4220,4256
17201000700,140,17,201,40420,466,,,Census Tract 7,3099,1506,3311,1511,3099,3311
17201000800,140,17,201,40420,466,,,Census Tract 8,3016,1585,3247,1644,3016,3247
17201001000,140,17,201,40420,466,,,Census Tract 10,2469,1441,3198,1583,2469,3198
17201001200,140,17,201,40420,466,,,Census Tract 12,2601,1132,2799,1260,2601,2799
17201001300,140,17,201,40420,466,,,Census Tract 13,2379,1038,2932,1299,2379,2932
17201001400,140,17,201,40420,466,,,Census Tract 14,4074,1797,4098,1853,4074,4098
17201001500,140,17,201,40420,466,,,Census Tract 15,5187,2384,4935,2391,5187,4935
17201001600,140,17,201,40420,466,,,Census Tract 16,5214,2341,5141,2341,5214,5141
17201001700,140,17,201,40420,466,,,Census Tract 17,3110,1309,2896,1296,3110,2896
17201001800,140,17,201,40420,466,,,Census Tract 18,5370,2278,4999,2170,5370,4999
17201002100,140,17,201,40420,466,,,Census Tract 21,2063,776,2237,813,2063,2237
17201002200,140,17,201,40420,466,,,Census Tract 22,3728,1446,4230,1534,3728,4230
17201002302,140,17,201,40420,466,,,Census Tract 23.02,1386,599,1453,605,1386,1453
17201002400,140,17,201,40420,466,,,Census Tract 24,2696,1060,2670,1073,2696,2670
17201002500,140,17,201,40420,466,,,Census Tract 25,3402,1284,3969,1362,3402,3969
17201002600,140,17,201,40420,466,,,Census Tract 26,3753,1073,3265,1222,3753,3265
17201002700,140,17,201,40420,466,,,Census Tract 27,3434,1211,3571,1267,3434,3571
17201002800,140,17,201,40420,466,,,Census Tract 28,1828,625,1922,691,1828,1922
