GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P008001,P008001.2000,P008002,P008002.2000,P008003,P008003.2000,P008004,P008004.2000,P008005,P008005.2000,P008006,P008006.2000,P008007,P008007.2000,P008008,P008008.2000,P008009,P008009.2000,P008010,P008010.2000,P008011,P008011.2000,P008012,P008012.2000,P008013,P008013.2000,P008014,P008014.2000,P008015,P008015.2000,P008016,P008016.2000,P008017,P008017.2000,P008018,P008018.2000,P008019,P008019.2000,P008020,P008020.2000,P008021,P008021.2000,P008022,P008022.2000,P008023,P008023.2000,P008024,P008024.2000,P008025,P008025.2000,P008026,P008026.2000,P008027,P008027.2000,P008028,P008028.2000,P008029,P008029.2000,P008030,P008030.2000,P008031,P008031.2000,P008032,P008032.2000,P008033,P008033.2000,P008034,P008034.2000,P008035,P008035.2000,P008036,P008036.2000,P008037,P008037.2000,P008038,P008038.2000,P008039,P008039.2000,P008040,P008040.2000,P008041,P008041.2000,P008042,P008042.2000,P008043,P008043.2000,P008044,P008044.2000,P008045,P008045.2000,P008046,P008046.2000,P008047,P008047.2000,P008048,P008048.2000,P008049,P008049.2000,P008050,P008050.2000,P008051,P008051.2000,P008052,P008052.2000,P008053,P008053.2000,P008054,P008054.2000,P008055,P008055.2000,P008056,P008056.2000,P008057,P008057.2000,P008058,P008058.2000,P008059,P008059.2000,P008060,P008060.2000,P008061,P008061.2000,P008062,P008062.2000,P008063,P008063.2000,P008064,P008064.2000,P008065,P008065.2000,P008066,P008066.2000,P008067,P008067.2000,P008068,P008068.2000,P008069,P008069.2000,P008070,P008070.2000,P008071,P008071.2000
17031200300,140,17,031,16980,176,,,Census Tract 2003,2209,658,2390,664,2209,2390,2105,2299,863,1032,92,119,18,26,19,9,4,13,1109,1100,104,91,89,89,4,4,1,2,1,2,0,1,70,61,4,1,0,0,0,0,3,11,0,0,0,0,4,4,0,0,0,3,2,0,15,2,6,1,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031200401,140,17,031,16980,176,,,Census Tract 2004.01,3603,1048,4036,1034,3603,4036,3491,3879,1578,1392,202,117,29,31,19,41,0,5,1663,2291,112,156,102,154,10,6,5,1,0,8,0,1,60,122,2,0,3,0,4,0,10,6,0,0,0,0,8,0,0,0,0,3,0,2,8,2,0,1,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031200402,140,17,031,16980,176,,,Census Tract 2004.02,4396,1339,4924,1322,4396,4924,4193,4733,1542,1699,203,143,30,37,26,50,2,6,2390,2795,203,191,198,187,24,7,9,1,11,10,1,1,112,150,3,0,0,0,0,0,15,8,0,0,0,0,13,1,0,0,4,4,6,2,5,3,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031210100,140,17,031,16980,176,,,Census Tract 2101,4028,1638,3790,1365,4028,3790,3800,3580,2406,1942,106,97,31,25,228,93,2,6,1027,1417,228,210,204,204,18,17,28,9,41,14,2,2,93,143,1,0,3,3,0,0,2,5,0,0,0,0,5,2,2,0,5,9,4,0,24,6,11,5,5,0,0,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031210602,140,17,031,16980,176,,,Census Tract 2106.02,4683,1754,5474,1789,4683,5474,4468,5037,2725,2427,229,152,42,37,73,148,1,2,1398,2268,215,436,202,404,32,30,11,6,14,6,0,4,104,290,4,0,2,0,0,0,15,40,0,0,0,0,12,18,0,0,0,4,8,0,13,26,5,0,2,1,0,0,0,0,1,0,0,0,3,20,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031210700,140,17,031,16980,176,,,Census Tract 2107,4309,1738,5123,1749,4309,5123,4138,4691,2648,2458,160,142,43,23,140,122,4,0,1143,1946,171,432,151,333,36,48,15,13,12,12,1,0,65,210,0,0,0,1,1,0,7,5,0,0,0,0,2,35,0,1,11,7,1,1,19,91,9,0,0,0,0,0,2,1,1,3,0,0,7,83,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031210900,140,17,031,16980,176,,,Census Tract 2109,3068,1309,3303,1196,3068,3303,2928,3170,1878,1724,138,95,12,21,120,42,0,5,780,1283,140,133,125,129,22,7,6,4,24,7,0,0,56,98,0,1,1,0,0,0,3,3,2,2,0,0,2,1,1,0,5,1,3,5,13,4,6,0,4,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031220500,140,17,031,16980,176,,,Census Tract 2205,2626,1339,2774,1265,2626,2774,2493,2587,1874,1638,165,155,4,20,107,68,0,2,343,704,133,187,124,151,28,22,11,2,30,13,0,0,34,82,5,2,1,7,0,0,5,3,0,0,0,0,3,6,2,0,0,7,5,7,9,36,6,1,0,0,0,0,1,1,2,0,0,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031220601,140,17,031,16980,176,,,Census Tract 2206.01,1766,792,2113,801,1766,2113,1681,1963,1097,1088,128,132,5,7,38,36,0,1,413,696,85,149,78,143,10,3,2,2,10,8,0,0,29,95,1,0,0,0,0,0,15,14,0,0,0,0,6,0,0,0,4,4,1,12,5,6,1,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031220901,140,17,031,16980,176,,,Census Tract 2209.01,3498,1156,4104,1165,3498,4104,3328,3889,1525,1326,385,257,32,26,39,28,7,6,1340,2245,170,214,168,210,24,18,6,5,9,5,0,1,90,95,3,1,4,0,0,2,21,26,0,3,0,0,2,3,5,0,1,1,3,46,2,4,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031220902,140,17,031,16980,176,,,Census Tract 2209.02,3371,1118,3956,1127,3371,3956,3182,3749,1598,1278,151,247,37,26,20,26,0,5,1376,2163,189,207,174,202,21,17,9,5,7,5,0,0,105,91,0,1,0,0,0,2,18,25,0,2,0,0,5,2,0,0,3,1,6,44,13,4,7,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031221200,140,17,031,16980,176,,,Census Tract 2212,2860,1316,3302,1207,2860,3302,2740,3106,1848,1302,214,346,17,17,86,54,2,1,573,1386,120,196,111,184,25,9,11,0,16,8,0,0,26,128,0,1,2,6,0,0,12,18,0,1,0,0,8,5,0,0,5,5,6,3,7,11,7,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031221300,140,17,031,16980,176,,,Census Tract 2213,3222,1403,3766,1324,3222,3766,3121,3578,2010,1406,192,242,19,39,96,45,4,0,800,1846,101,188,99,179,22,10,7,8,28,4,2,0,26,114,1,4,0,6,0,0,6,20,0,0,0,0,4,8,1,0,2,4,0,1,1,7,0,2,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031221400,140,17,031,16980,176,,,Census Tract 2214,3020,1288,3507,1174,3020,3507,2927,3347,1855,1424,77,110,25,18,83,43,1,2,886,1750,93,160,90,141,17,13,12,9,7,6,0,1,41,90,0,0,2,3,0,0,7,10,1,0,0,0,1,0,0,1,1,4,1,4,3,19,3,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031221500,140,17,031,16980,176,,,Census Tract 2215,2829,1542,3565,1569,2829,3565,2733,3415,1827,1901,211,182,17,19,95,90,10,1,573,1222,96,150,89,148,10,11,13,9,19,2,0,2,38,98,0,5,0,0,0,0,2,11,0,0,0,0,2,5,0,0,4,3,1,2,7,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031221600,140,17,031,16980,176,,,Census Tract 2216,2969,1556,3046,1567,2969,3046,2883,2956,2433,2266,70,61,5,13,123,82,0,1,252,533,86,90,80,86,11,12,1,9,31,12,0,0,24,37,0,1,2,0,0,0,1,8,0,0,0,0,4,1,0,0,6,6,0,0,6,4,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031222200,140,17,031,16980,176,,,Census Tract 2222,1912,963,1718,882,1912,1718,1860,1630,1622,1225,47,64,8,7,110,43,0,2,73,289,52,88,43,82,12,8,5,4,12,9,0,0,11,50,0,2,0,0,0,0,0,1,0,0,0,0,0,7,2,0,1,1,0,0,9,6,6,3,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031222500,140,17,031,16980,176,,,Census Tract 2225,1410,557,2065,659,1410,2065,1350,1941,720,510,128,209,15,19,18,17,0,0,469,1186,60,124,58,121,9,6,1,2,1,1,0,0,38,78,0,2,0,0,0,0,2,18,0,0,0,0,4,12,0,0,1,2,2,0,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031222600,140,17,031,16980,176,,,Census Tract 2226,1602,783,1913,731,1602,1913,1514,1765,906,706,199,288,25,11,22,19,0,2,362,739,88,148,81,140,17,24,5,1,12,1,0,0,36,90,2,3,1,1,0,0,8,8,0,2,0,0,0,6,0,0,0,1,0,3,7,8,3,1,1,0,0,0,3,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031222800,140,17,031,16980,176,,,Census Tract 2228,1074,415,1212,343,1074,1212,1021,1154,415,445,141,82,15,10,4,2,0,0,446,615,53,58,46,57,13,4,1,0,3,0,0,0,17,49,2,0,1,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,1,0,7,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031222900,140,17,031,16980,176,,,Census Tract 2229,1244,413,1473,429,1244,1473,1163,1432,504,360,101,76,15,5,15,5,0,0,528,986,81,41,76,41,7,2,5,2,0,0,0,0,46,24,0,0,0,1,0,0,9,9,0,0,0,0,4,3,0,0,0,0,5,0,5,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031230100,140,17,031,16980,176,,,Census Tract 2301,1623,661,2070,674,1623,2070,1547,1971,734,458,285,377,10,13,24,11,1,0,493,1112,76,99,66,77,14,7,4,0,7,0,0,0,24,38,4,8,0,2,0,0,2,10,0,1,0,0,4,11,0,0,2,0,5,0,10,18,8,13,0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031230300,140,17,031,16980,176,,,Census Tract 2303,1024,303,1216,306,1024,1216,984,1193,397,299,90,53,4,3,8,3,0,10,485,825,40,23,39,22,12,5,0,6,1,1,0,0,26,6,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031230500,140,17,031,16980,176,,,Census Tract 2305,3570,1186,3963,1120,3570,3963,3440,3806,1267,1755,374,219,21,21,26,16,0,19,1752,1776,130,157,128,156,28,8,0,2,0,1,0,1,72,116,3,0,1,2,0,0,10,15,2,0,0,0,8,9,0,0,2,2,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031230800,140,17,031,16980,176,,,Census Tract 2308,1314,405,1554,412,1314,1554,1242,1493,590,500,87,82,13,23,13,24,0,4,539,860,72,61,72,60,1,7,2,0,2,0,1,0,45,34,2,0,0,0,0,0,13,6,0,0,0,0,6,4,0,0,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031240200,140,17,031,16980,176,,,Census Tract 2402,1452,840,1422,854,1452,1422,1410,1395,1212,1180,46,70,0,12,91,27,6,1,55,105,42,27,40,27,2,7,1,1,24,3,0,0,10,13,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031240500,140,17,031,16980,176,,,Census Tract 2405,2251,1249,1560,947,2251,1560,2191,1525,1937,1261,54,47,5,3,129,42,3,2,63,170,60,35,53,33,9,5,6,1,27,11,0,0,3,8,0,2,2,0,0,0,2,2,0,0,0,0,0,0,1,1,3,3,0,0,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031240600,140,17,031,16980,176,,,Census Tract 2406,1457,657,1609,486,1457,1609,1400,1496,1027,786,64,65,15,7,45,39,1,2,248,597,57,113,50,112,12,16,3,3,14,2,0,10,11,55,3,0,1,0,0,0,4,7,0,0,0,0,0,19,1,0,1,0,0,0,7,1,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031240700,140,17,031,16980,176,,,Census Tract 2407,1535,632,1849,553,1535,1849,1464,1750,786,413,198,120,19,4,61,69,0,2,400,1142,71,99,65,95,16,6,10,9,7,0,0,0,18,63,0,0,1,0,0,0,10,5,0,0,0,0,0,4,0,0,3,7,0,1,6,4,0,1,2,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031240900,140,17,031,16980,176,,,Census Tract 2409,1182,548,1300,502,1182,1300,1116,1243,539,468,245,201,23,17,45,19,0,3,264,535,66,57,63,55,18,4,4,2,3,3,0,0,16,36,11,6,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,6,3,3,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031241000,140,17,031,16980,176,,,Census Tract 2410,2047,877,2797,876,2047,2797,1953,2698,934,809,574,714,19,22,25,17,1,5,400,1131,94,99,87,98,12,7,3,2,9,3,0,0,37,57,0,2,11,0,2,0,11,16,0,5,0,0,0,2,0,0,2,4,0,0,7,1,3,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031241100,140,17,031,16980,176,,,Census Tract 2411,3682,1742,4635,1699,3682,4635,3476,4427,1999,1653,699,986,41,55,128,53,1,12,608,1668,206,208,175,202,32,28,14,3,30,4,4,0,38,92,6,12,1,4,0,0,24,40,2,0,0,0,16,2,1,0,2,5,5,12,28,4,24,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031241200,140,17,031,16980,176,,,Census Tract 2412,1696,843,1627,784,1696,1627,1638,1600,1214,1028,157,243,9,8,122,50,0,2,136,269,58,27,51,27,8,6,5,2,19,6,0,0,8,9,0,0,5,0,0,0,1,1,0,0,0,0,0,2,3,0,1,1,1,0,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17031241400,140,17,031,16980,176,,,Census Tract 2414,4595,2546,4036,2330,4595,4036,4475,3871,3699,2790,339,489,12,9,212,125,1,0,212,458,120,165,113,148,10,24,4,5,54,19,1,2,20,70,3,0,0,11,1,0,4,7,2,0,0,0,2,2,3,2,9,5,0,1,7,16,3,2,2,1,0,0,0,7,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031241600,140,17,031,16980,176,,,Census Tract 2416,3477,1809,4197,1778,3477,4197,3383,4044,2466,2659,116,156,27,39,168,66,0,0,606,1124,94,153,88,147,17,11,4,16,28,6,0,4,23,85,4,0,1,1,0,0,2,5,0,0,0,0,3,11,2,0,1,7,3,1,4,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031242000,140,17,031,16980,176,,,Census Tract 2420,4565,2376,4839,2333,4565,4839,4444,4586,2659,2325,851,1082,23,12,157,71,0,32,754,1064,121,253,112,251,13,16,9,11,39,8,3,1,32,185,4,8,2,1,1,1,5,14,0,1,0,0,0,1,1,0,2,0,1,4,9,2,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031242100,140,17,031,16980,176,,,Census Tract 2421,3648,1880,3586,1748,3648,3586,3534,3420,2751,2314,74,133,29,20,177,48,6,3,497,902,114,166,109,160,26,4,6,10,54,9,0,1,16,130,1,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,4,1,0,0,2,6,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
17031242300,140,17,031,16980,176,,,Census Tract 2423,3240,1803,3163,1683,3240,3163,3145,2911,2802,2387,64,61,16,11,140,141,1,8,122,303,95,252,91,247,14,5,14,7,30,18,0,0,18,193,0,9,1,0,0,0,0,5,0,0,0,0,3,0,1,1,8,5,2,4,4,5,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031242400,140,17,031,16980,176,,,Census Tract 2424,2764,1643,3097,1638,2764,3097,2698,2738,2488,2468,42,21,3,2,97,100,0,8,68,139,66,359,64,357,11,4,9,4,26,23,0,0,13,317,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031242500,140,17,031,16980,176,,,Census Tract 2425,3438,1693,3682,1525,3438,3682,3308,3420,2473,2310,165,194,10,15,79,76,1,5,580,820,130,262,128,259,15,16,13,10,24,7,1,0,57,198,4,0,0,1,0,2,8,17,0,0,0,0,2,3,1,0,3,4,0,1,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
